S2 needed patches: 4200; last needed product: S2A_MSIL2A_20170704T112111_N9999_R037_T29SND
[BigEarthNet-S2.tar.zst] members=10000 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=175s
[BigEarthNet-S2.tar.zst] members=10500 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=179s
[BigEarthNet-S2.tar.zst] members=11000 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=182s
[BigEarthNet-S2.tar.zst] members=11500 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=186s
[BigEarthNet-S2.tar.zst] members=12000 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=190s
[BigEarthNet-S2.tar.zst] members=12500 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=194s
[BigEarthNet-S2.tar.zst] members=13000 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=201s
[BigEarthNet-S2.tar.zst] members=13500 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=206s
[BigEarthNet-S2.tar.zst] members=14000 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=210s
[BigEarthNet-S2.tar.zst] members=14500 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=214s
[BigEarthNet-S2.tar.zst] members=15000 products_seen=1 ids_found_this_pass=0/4200 written=0 (0.0 MB) elapsed=220s
[BigEarthNet-S2.tar.zst] members=15500 products_seen=1 ids_found_this_pass=2/4200 written=24 (0.3 MB) elapsed=225s
[BigEarthNet-S2.tar.zst] members=16000 products_seen=1 ids_found_this_pass=2/4200 written=24 (0.3 MB) elapsed=230s
[BigEarthNet-S2.tar.zst] members=16500 products_seen=1 ids_found_this_pass=8/4200 written=96 (1.3 MB) elapsed=234s
[BigEarthNet-S2.tar.zst] members=17000 products_seen=1 ids_found_this_pass=10/4200 written=120 (1.6 MB) elapsed=238s
[BigEarthNet-S2.tar.zst] members=17500 products_seen=1 ids_found_this_pass=16/4200 written=192 (2.6 MB) elapsed=241s
[BigEarthNet-S2.tar.zst] members=18000 products_seen=1 ids_found_this_pass=26/4200 written=312 (4.3 MB) elapsed=245s
[BigEarthNet-S2.tar.zst] members=18500 products_seen=1 ids_found_this_pass=34/4200 written=404 (5.6 MB) elapsed=249s
[BigEarthNet-S2.tar.zst] members=19000 products_seen=1 ids_found_this_pass=42/4200 written=504 (6.9 MB) elapsed=254s
[BigEarthNet-S2.tar.zst] members=19500 products_seen=1 ids_found_this_pass=53/4200 written=636 (8.7 MB) elapsed=257s
[BigEarthNet-S2.tar.zst] members=20000 products_seen=1 ids_found_this_pass=66/4200 written=792 (10.9 MB) elapsed=259s
[BigEarthNet-S2.tar.zst] members=20500 products_seen=1 ids_found_this_pass=72/4200 written=864 (11.8 MB) elapsed=263s
[BigEarthNet-S2.tar.zst] members=21000 products_seen=1 ids_found_this_pass=84/4200 written=1008 (13.8 MB) elapsed=266s
[BigEarthNet-S2.tar.zst] members=21500 products_seen=1 ids_found_this_pass=96/4200 written=1148 (15.8 MB) elapsed=269s
[BigEarthNet-S2.tar.zst] members=22000 products_seen=1 ids_found_this_pass=111/4200 written=1332 (18.3 MB) elapsed=272s
[BigEarthNet-S2.tar.zst] members=22500 products_seen=1 ids_found_this_pass=123/4200 written=1476 (20.2 MB) elapsed=276s
[BigEarthNet-S2.tar.zst] members=23000 products_seen=1 ids_found_this_pass=135/4200 written=1620 (22.2 MB) elapsed=280s
[BigEarthNet-S2.tar.zst] members=23500 products_seen=1 ids_found_this_pass=146/4200 written=1744 (23.9 MB) elapsed=284s
[BigEarthNet-S2.tar.zst] members=24000 products_seen=1 ids_found_this_pass=162/4200 written=1944 (26.7 MB) elapsed=287s
[BigEarthNet-S2.tar.zst] members=24500 products_seen=1 ids_found_this_pass=180/4200 written=2156 (29.6 MB) elapsed=290s
[BigEarthNet-S2.tar.zst] members=25000 products_seen=1 ids_found_this_pass=194/4200 written=2328 (31.9 MB) elapsed=293s
[BigEarthNet-S2.tar.zst] members=25500 products_seen=1 ids_found_this_pass=206/4200 written=2472 (33.9 MB) elapsed=298s
[BigEarthNet-S2.tar.zst] members=26000 products_seen=1 ids_found_this_pass=215/4200 written=2580 (35.4 MB) elapsed=303s
[BigEarthNet-S2.tar.zst] members=26500 products_seen=1 ids_found_this_pass=229/4200 written=2748 (37.7 MB) elapsed=306s
[BigEarthNet-S2.tar.zst] members=27000 products_seen=1 ids_found_this_pass=239/4200 written=2868 (39.3 MB) elapsed=309s
[BigEarthNet-S2.tar.zst] members=27500 products_seen=1 ids_found_this_pass=251/4200 written=3012 (41.3 MB) elapsed=313s
[BigEarthNet-S2.tar.zst] members=28000 products_seen=1 ids_found_this_pass=258/4200 written=3096 (42.5 MB) elapsed=318s
[BigEarthNet-S2.tar.zst] members=28500 products_seen=1 ids_found_this_pass=269/4200 written=3228 (44.3 MB) elapsed=323s
[BigEarthNet-S2.tar.zst] members=29000 products_seen=1 ids_found_this_pass=280/4200 written=3360 (46.1 MB) elapsed=330s
[BigEarthNet-S2.tar.zst] members=29500 products_seen=1 ids_found_this_pass=291/4200 written=3492 (47.9 MB) elapsed=335s
[BigEarthNet-S2.tar.zst] members=30000 products_seen=1 ids_found_this_pass=306/4200 written=3672 (50.4 MB) elapsed=338s
[BigEarthNet-S2.tar.zst] members=30500 products_seen=1 ids_found_this_pass=324/4200 written=3888 (53.3 MB) elapsed=342s
[BigEarthNet-S2.tar.zst] members=31000 products_seen=1 ids_found_this_pass=336/4200 written=4024 (55.2 MB) elapsed=346s
[BigEarthNet-S2.tar.zst] members=31500 products_seen=1 ids_found_this_pass=350/4200 written=4200 (57.6 MB) elapsed=350s
[BigEarthNet-S2.tar.zst] members=32000 products_seen=1 ids_found_this_pass=363/4200 written=4356 (59.7 MB) elapsed=357s
[BigEarthNet-S2.tar.zst] members=32500 products_seen=1 ids_found_this_pass=383/4200 written=4596 (63.0 MB) elapsed=363s
[BigEarthNet-S2.tar.zst] members=33000 products_seen=1 ids_found_this_pass=394/4200 written=4728 (64.8 MB) elapsed=366s
[BigEarthNet-S2.tar.zst] members=33500 products_seen=1 ids_found_this_pass=404/4200 written=4848 (66.5 MB) elapsed=370s
[BigEarthNet-S2.tar.zst] members=34000 products_seen=1 ids_found_this_pass=415/4200 written=4980 (68.3 MB) elapsed=374s
[BigEarthNet-S2.tar.zst] members=34500 products_seen=1 ids_found_this_pass=430/4200 written=5160 (70.8 MB) elapsed=377s
[BigEarthNet-S2.tar.zst] members=35000 products_seen=1 ids_found_this_pass=443/4200 written=5316 (72.9 MB) elapsed=381s
[BigEarthNet-S2.tar.zst] members=35500 products_seen=1 ids_found_this_pass=452/4200 written=5424 (74.4 MB) elapsed=385s
[BigEarthNet-S2.tar.zst] members=36000 products_seen=1 ids_found_this_pass=465/4200 written=5580 (76.5 MB) elapsed=389s
[BigEarthNet-S2.tar.zst] members=36500 products_seen=1 ids_found_this_pass=486/4200 written=5832 (80.0 MB) elapsed=394s
[BigEarthNet-S2.tar.zst] members=37000 products_seen=1 ids_found_this_pass=497/4200 written=5956 (81.7 MB) elapsed=401s
[BigEarthNet-S2.tar.zst] members=37500 products_seen=1 ids_found_this_pass=504/4200 written=6048 (82.9 MB) elapsed=405s
[BigEarthNet-S2.tar.zst] members=38000 products_seen=1 ids_found_this_pass=516/4200 written=6188 (84.9 MB) elapsed=410s
[BigEarthNet-S2.tar.zst] members=38500 products_seen=1 ids_found_this_pass=527/4200 written=6316 (86.6 MB) elapsed=417s
[BigEarthNet-S2.tar.zst] members=39000 products_seen=1 ids_found_this_pass=540/4200 written=6480 (88.9 MB) elapsed=420s
[BigEarthNet-S2.tar.zst] members=39500 products_seen=1 ids_found_this_pass=558/4200 written=6692 (91.8 MB) elapsed=424s
[BigEarthNet-S2.tar.zst] members=40000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=427s
[BigEarthNet-S2.tar.zst] members=40500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=429s
[BigEarthNet-S2.tar.zst] members=41000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=432s
[BigEarthNet-S2.tar.zst] members=41500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=434s
[BigEarthNet-S2.tar.zst] members=42000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=437s
[BigEarthNet-S2.tar.zst] members=42500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=440s
[BigEarthNet-S2.tar.zst] members=43000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=443s
[BigEarthNet-S2.tar.zst] members=43500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=446s
[BigEarthNet-S2.tar.zst] members=44000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=449s
[BigEarthNet-S2.tar.zst] members=44500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=452s
[BigEarthNet-S2.tar.zst] members=45000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=456s
[BigEarthNet-S2.tar.zst] members=45500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=459s
[BigEarthNet-S2.tar.zst] members=46000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=461s
[BigEarthNet-S2.tar.zst] members=46500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=464s
[BigEarthNet-S2.tar.zst] members=47000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=467s
[BigEarthNet-S2.tar.zst] members=47500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=469s
[BigEarthNet-S2.tar.zst] members=48000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=472s
[BigEarthNet-S2.tar.zst] members=48500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=476s
[BigEarthNet-S2.tar.zst] members=49000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=479s
[BigEarthNet-S2.tar.zst] members=49500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=482s
[BigEarthNet-S2.tar.zst] members=50000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=485s
[BigEarthNet-S2.tar.zst] members=50500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=488s
[BigEarthNet-S2.tar.zst] members=51000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=491s
[BigEarthNet-S2.tar.zst] members=51500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=495s
[BigEarthNet-S2.tar.zst] members=52000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=499s
[BigEarthNet-S2.tar.zst] members=52500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=502s
[BigEarthNet-S2.tar.zst] members=53000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=505s
[BigEarthNet-S2.tar.zst] members=53500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=507s
[BigEarthNet-S2.tar.zst] members=54000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=509s
[BigEarthNet-S2.tar.zst] members=54500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=512s
[BigEarthNet-S2.tar.zst] members=55000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=516s
[BigEarthNet-S2.tar.zst] members=55500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=520s
[BigEarthNet-S2.tar.zst] members=56000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=523s
[BigEarthNet-S2.tar.zst] members=56500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=527s
[BigEarthNet-S2.tar.zst] members=57000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=531s
[BigEarthNet-S2.tar.zst] members=57500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=535s
[BigEarthNet-S2.tar.zst] members=58000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=538s
[BigEarthNet-S2.tar.zst] members=58500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=542s
[BigEarthNet-S2.tar.zst] members=59000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=545s
[BigEarthNet-S2.tar.zst] members=59500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=549s
[BigEarthNet-S2.tar.zst] members=60000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=553s
[BigEarthNet-S2.tar.zst] members=60500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=556s
[BigEarthNet-S2.tar.zst] members=61000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=560s
[BigEarthNet-S2.tar.zst] members=61500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=563s
[BigEarthNet-S2.tar.zst] members=62000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=566s
[BigEarthNet-S2.tar.zst] members=62500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=569s
[BigEarthNet-S2.tar.zst] members=63000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=572s
[BigEarthNet-S2.tar.zst] members=63500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=576s
[BigEarthNet-S2.tar.zst] members=64000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=580s
[BigEarthNet-S2.tar.zst] members=64500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=583s
[BigEarthNet-S2.tar.zst] members=65000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=587s
[BigEarthNet-S2.tar.zst] members=65500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=590s
[BigEarthNet-S2.tar.zst] members=66000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=593s
[BigEarthNet-S2.tar.zst] members=66500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=597s
[BigEarthNet-S2.tar.zst] members=67000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=601s
[BigEarthNet-S2.tar.zst] members=67500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=604s
[BigEarthNet-S2.tar.zst] members=68000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=608s
[BigEarthNet-S2.tar.zst] members=68500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=610s
[BigEarthNet-S2.tar.zst] members=69000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=614s
[BigEarthNet-S2.tar.zst] members=69500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=618s
[BigEarthNet-S2.tar.zst] members=70000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=621s
[BigEarthNet-S2.tar.zst] members=70500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=624s
[BigEarthNet-S2.tar.zst] members=71000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=627s
[BigEarthNet-S2.tar.zst] members=71500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=631s
[BigEarthNet-S2.tar.zst] members=72000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=633s
[BigEarthNet-S2.tar.zst] members=72500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=638s
[BigEarthNet-S2.tar.zst] members=73000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=641s
[BigEarthNet-S2.tar.zst] members=73500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=644s
[BigEarthNet-S2.tar.zst] members=74000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=647s
[BigEarthNet-S2.tar.zst] members=74500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=652s
[BigEarthNet-S2.tar.zst] members=75000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=655s
[BigEarthNet-S2.tar.zst] members=75500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=657s
[BigEarthNet-S2.tar.zst] members=76000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=660s
[BigEarthNet-S2.tar.zst] members=76500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=665s
[BigEarthNet-S2.tar.zst] members=77000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=668s
[BigEarthNet-S2.tar.zst] members=77500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=673s
[BigEarthNet-S2.tar.zst] members=78000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=675s
[BigEarthNet-S2.tar.zst] members=78500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=678s
[BigEarthNet-S2.tar.zst] members=79000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=680s
[BigEarthNet-S2.tar.zst] members=79500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=684s
[BigEarthNet-S2.tar.zst] members=80000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=688s
[BigEarthNet-S2.tar.zst] members=80500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=691s
[BigEarthNet-S2.tar.zst] members=81000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=695s
[BigEarthNet-S2.tar.zst] members=81500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=699s
[BigEarthNet-S2.tar.zst] members=82000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=702s
[BigEarthNet-S2.tar.zst] members=82500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=705s
[BigEarthNet-S2.tar.zst] members=83000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=708s
[BigEarthNet-S2.tar.zst] members=83500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=710s
[BigEarthNet-S2.tar.zst] members=84000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=713s
[BigEarthNet-S2.tar.zst] members=84500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=715s
[BigEarthNet-S2.tar.zst] members=85000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=718s
[BigEarthNet-S2.tar.zst] members=85500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=720s
[BigEarthNet-S2.tar.zst] members=86000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=722s
[BigEarthNet-S2.tar.zst] members=86500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=724s
[BigEarthNet-S2.tar.zst] members=87000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=727s
[BigEarthNet-S2.tar.zst] members=87500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=731s
[BigEarthNet-S2.tar.zst] members=88000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=735s
[BigEarthNet-S2.tar.zst] members=88500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=739s
[BigEarthNet-S2.tar.zst] members=89000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=742s
[BigEarthNet-S2.tar.zst] members=89500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=747s
[BigEarthNet-S2.tar.zst] members=90000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=751s
[BigEarthNet-S2.tar.zst] members=90500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=755s
[BigEarthNet-S2.tar.zst] members=91000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=757s
[BigEarthNet-S2.tar.zst] members=91500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=760s
[BigEarthNet-S2.tar.zst] members=92000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=763s
[BigEarthNet-S2.tar.zst] members=92500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=766s
[BigEarthNet-S2.tar.zst] members=93000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=769s
[BigEarthNet-S2.tar.zst] members=93500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=773s
[BigEarthNet-S2.tar.zst] members=94000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=777s
[BigEarthNet-S2.tar.zst] members=94500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=780s
[BigEarthNet-S2.tar.zst] members=95000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=784s
[BigEarthNet-S2.tar.zst] members=95500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=787s
[BigEarthNet-S2.tar.zst] members=96000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=791s
[BigEarthNet-S2.tar.zst] members=96500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=794s
[BigEarthNet-S2.tar.zst] members=97000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=798s
[BigEarthNet-S2.tar.zst] members=97500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=801s
[BigEarthNet-S2.tar.zst] members=98000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=804s
[BigEarthNet-S2.tar.zst] members=98500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=808s
[BigEarthNet-S2.tar.zst] members=99000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=811s
[BigEarthNet-S2.tar.zst] members=99500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=814s
[BigEarthNet-S2.tar.zst] members=100000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=817s
[BigEarthNet-S2.tar.zst] members=100500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=819s
[BigEarthNet-S2.tar.zst] members=101000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=823s
[BigEarthNet-S2.tar.zst] members=101500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=828s
[BigEarthNet-S2.tar.zst] members=102000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=836s
[BigEarthNet-S2.tar.zst] members=102500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=841s
[BigEarthNet-S2.tar.zst] members=103000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=843s
[BigEarthNet-S2.tar.zst] members=103500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=846s
[BigEarthNet-S2.tar.zst] members=104000 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=849s
[BigEarthNet-S2.tar.zst] members=104500 products_seen=2 ids_found_this_pass=564/4200 written=6768 (92.8 MB) elapsed=852s
